,country,year,sex,age,cases
48328,HR,1989,f,15-24,0
48329,HR,1990,f,15-24,0
48330,HR,1991,f,15-24,0
48331,HR,1992,f,15-24,0
48332,HR,1993,f,15-24,0
48333,HR,1994,f,15-24,0
48334,HR,1995,f,15-24,50
48335,HR,1996,f,15-24,0
48336,HR,1997,f,15-24,43
48337,HR,1998,f,15-24,44
48338,HR,1999,f,15-24,14
48339,HR,2000,f,15-24,0
48340,HR,2001,f,15-24,32
48341,HR,2002,f,15-24,18
48342,HR,2003,f,15-24,14
48343,HR,2004,f,15-24,18
48344,HR,2005,f,15-24,12
48345,HR,2006,f,15-24,16
48346,HR,2007,f,15-24,0
48347,HR,2008,f,15-24,11
48348,HT,1980,f,15-24,0
48349,HT,1981,f,15-24,0
48350,HT,1982,f,15-24,0
48351,HT,1983,f,15-24,0
48352,HT,1984,f,15-24,0
48353,HT,1985,f,15-24,0
48354,HT,1986,f,15-24,0
48355,HT,1987,f,15-24,0
48356,HT,1988,f,15-24,0
48357,HT,1989,f,15-24,0
48358,HT,1991,f,15-24,0
48359,HT,1995,f,15-24,0
48360,HT,1996,f,15-24,417
48361,HT,1997,f,15-24,760
48362,HT,1998,f,15-24,827
48363,HT,1999,f,15-24,919
48364,HT,2000,f,15-24,914
48365,HT,2001,f,15-24,882
48366,HT,2002,f,15-24,980
48367,HT,2003,f,15-24,1114
48368,HT,2004,f,15-24,1146
48369,HT,2005,f,15-24,1097
48370,HT,2006,f,15-24,1113
48371,HT,2007,f,15-24,1261
48372,HT,2008,f,15-24,1272
48373,HU,1980,f,15-24,0
48374,HU,1981,f,15-24,0
48375,HU,1982,f,15-24,0
48376,HU,1983,f,15-24,0
48377,HU,1984,f,15-24,0
48378,HU,1985,f,15-24,0
48379,HU,1986,f,15-24,0
48380,HU,1987,f,15-24,0
48381,HU,1988,f,15-24,0
48382,HU,1989,f,15-24,0
48383,HU,1990,f,15-24,0
48384,HU,1991,f,15-24,0
48385,HU,1992,f,15-24,0
48386,HU,1993,f,15-24,0
48387,HU,1994,f,15-24,0
48388,HU,1995,f,15-24,0
48389,HU,1996,f,15-24,30
48390,HU,1997,f,15-24,9
48391,HU,1998,f,15-24,13
48392,HU,1999,f,15-24,17
48393,HU,2000,f,15-24,7
48394,HU,2001,f,15-24,10
48395,HU,2002,f,15-24,9
48396,HU,2003,f,15-24,16
48397,HU,2004,f,15-24,6
48398,HU,2005,f,15-24,5
48399,HU,2006,f,15-24,17
48400,HU,2007,f,15-24,12
48401,HU,2008,f,15-24,11
48402,ID,1980,f,15-24,0
48403,ID,1981,f,15-24,0
48404,ID,1982,f,15-24,0
48405,ID,1983,f,15-24,0
48406,ID,1984,f,15-24,0
48407,ID,1985,f,15-24,0
48408,ID,1986,f,15-24,0
48409,ID,1988,f,15-24,0
48410,ID,1989,f,15-24,0
48411,ID,1990,f,15-24,0
48412,ID,1991,f,15-24,0
48413,ID,1992,f,15-24,0
48414,ID,1993,f,15-24,0
48415,ID,1994,f,15-24,0
48416,ID,1995,f,15-24,160
48417,ID,1996,f,15-24,860
48418,ID,1997,f,15-24,1305
48419,ID,1998,f,15-24,2674
48420,ID,1999,f,15-24,3595
48421,ID,2000,f,15-24,0
48422,ID,2001,f,15-24,5213
48423,ID,2002,f,15-24,7366
48424,ID,2003,f,15-24,8734
48425,ID,2004,f,15-24,11509
48426,ID,2005,f,15-24,13916
48427,ID,2006,f,15-24,14377
48428,ID,2007,f,15-24,13371
48429,ID,2008,f,15-24,13987
48430,IE,1980,f,15-24,0
48431,IE,1981,f,15-24,0
48432,IE,1982,f,15-24,0
48433,IE,1983,f,15-24,0
48434,IE,1984,f,15-24,0
48435,IE,1985,f,15-24,0
48436,IE,1986,f,15-24,0
48437,IE,1987,f,15-24,0
48438,IE,1988,f,15-24,0
48439,IE,1989,f,15-24,0
48440,IE,1990,f,15-24,0
48441,IE,1991,f,15-24,0
48442,IE,1992,f,15-24,0
48443,IE,1993,f,15-24,0
48444,IE,1994,f,15-24,0
48445,IE,1995,f,15-24,0
48446,IE,1996,f,15-24,0
48447,IE,1997,f,15-24,0
48448,IE,1998,f,15-24,5
48449,IE,1999,f,15-24,9
48450,IE,2000,f,15-24,13
48451,IE,2001,f,15-24,4
48452,IE,2002,f,15-24,4
48453,IE,2003,f,15-24,4
48454,IE,2004,f,15-24,10
48455,IE,2005,f,15-24,9
48456,IE,2006,f,15-24,11
48457,IE,2007,f,15-24,14
48458,IE,2008,f,15-24,12
48459,IL,1980,f,15-24,0
48460,IL,1981,f,15-24,0
48461,IL,1982,f,15-24,0
48462,IL,1983,f,15-24,0
48463,IL,1984,f,15-24,0
48464,IL,1985,f,15-24,0
48465,IL,1986,f,15-24,0
48466,IL,1987,f,15-24,0
48467,IL,1988,f,15-24,0
48468,IL,1989,f,15-24,0
48469,IL,1990,f,15-24,0
48470,IL,1991,f,15-24,0
48471,IL,1992,f,15-24,0
48472,IL,1993,f,15-24,0
48473,IL,1994,f,15-24,0
48474,IL,1995,f,15-24,0
48475,IL,1996,f,15-24,8
48476,IL,1997,f,15-24,16
48477,IL,1998,f,15-24,9
48478,IL,1999,f,15-24,4
48479,IL,2000,f,15-24,11
48480,IL,2001,f,15-24,6
48481,IL,2002,f,15-24,19
48482,IL,2003,f,15-24,13
48483,IL,2004,f,15-24,4
48484,IL,2005,f,15-24,3
48485,IL,2006,f,15-24,1
48486,IL,2007,f,15-24,4
48487,IL,2008,f,15-24,4
48488,IN,1980,f,15-24,0
48489,IN,1981,f,15-24,0
48490,IN,1982,f,15-24,0
48491,IN,1983,f,15-24,0
48492,IN,1984,f,15-24,0
48493,IN,1985,f,15-24,0
48494,IN,1986,f,15-24,0
48495,IN,1987,f,15-24,0
48496,IN,1988,f,15-24,0
48497,IN,1989,f,15-24,0
48498,IN,1990,f,15-24,0
48499,IN,1991,f,15-24,0
48500,IN,1992,f,15-24,0
48501,IN,1993,f,15-24,0
48502,IN,1994,f,15-24,0
48503,IN,1995,f,15-24,179
48504,IN,1996,f,15-24,618
48505,IN,1997,f,15-24,861
48506,IN,1998,f,15-24,1375
48507,IN,1999,f,15-24,5497
48508,IN,2000,f,15-24,14495
48509,IN,2001,f,15-24,15973
48510,IN,2002,f,15-24,28573
48511,IN,2003,f,15-24,34511
48512,IN,2004,f,15-24,41017
48513,IN,2005,f,15-24,45136
48514,IN,2006,f,15-24,47702
48515,IN,2007,f,15-24,50289
48516,IN,2008,f,15-24,51485
48517,IQ,1980,f,15-24,0
48518,IQ,1981,f,15-24,0
48519,IQ,1982,f,15-24,0
48520,IQ,1983,f,15-24,0
48521,IQ,1984,f,15-24,0
48522,IQ,1985,f,15-24,0
48523,IQ,1986,f,15-24,0
48524,IQ,1987,f,15-24,0
48525,IQ,1988,f,15-24,0
48526,IQ,1989,f,15-24,0
48527,IQ,1990,f,15-24,0
48528,IQ,1991,f,15-24,0
48529,IQ,1992,f,15-24,0
48530,IQ,1993,f,15-24,0
48531,IQ,1994,f,15-24,0
48532,IQ,1995,f,15-24,304
48533,IQ,1996,f,15-24,0
48534,IQ,1997,f,15-24,738
48535,IQ,1998,f,15-24,806
48536,IQ,1999,f,15-24,1208
48537,IQ,2000,f,15-24,338
48538,IQ,2001,f,15-24,362
48539,IQ,2002,f,15-24,338
48540,IQ,2003,f,15-24,258
48541,IQ,2004,f,15-24,334
48542,IQ,2005,f,15-24,305
48543,IQ,2006,f,15-24,338
48544,IQ,2007,f,15-24,289
48545,IQ,2008,f,15-24,377
48546,IR,1980,f,15-24,0
48547,IR,1981,f,15-24,0
48548,IR,1982,f,15-24,0
48549,IR,1983,f,15-24,0
48550,IR,1984,f,15-24,0
48551,IR,1985,f,15-24,0
48552,IR,1986,f,15-24,0
48553,IR,1987,f,15-24,0
48554,IR,1988,f,15-24,0
48555,IR,1989,f,15-24,0
48556,IR,1990,f,15-24,0
48557,IR,1991,f,15-24,0
48558,IR,1992,f,15-24,0
48559,IR,1993,f,15-24,0
48560,IR,1994,f,15-24,0
48561,IR,1995,f,15-24,1039
48562,IR,1996,f,15-24,599
48563,IR,1997,f,15-24,518
48564,IR,1998,f,15-24,561
48565,IR,1999,f,15-24,551
48566,IR,2000,f,15-24,593
48567,IR,2001,f,15-24,621
48568,IR,2002,f,15-24,558
48569,IR,2003,f,15-24,442
48570,IR,2004,f,15-24,419
48571,IR,2005,f,15-24,394
48572,IR,2006,f,15-24,430
48573,IR,2007,f,15-24,394
48574,IR,2008,f,15-24,386
48575,IS,1980,f,15-24,0
48576,IS,1981,f,15-24,0
48577,IS,1982,f,15-24,0
48578,IS,1983,f,15-24,0
48579,IS,1984,f,15-24,0
48580,IS,1985,f,15-24,0
48581,IS,1986,f,15-24,0
48582,IS,1987,f,15-24,0
48583,IS,1988,f,15-24,0
48584,IS,1989,f,15-24,0
48585,IS,1990,f,15-24,0
48586,IS,1991,f,15-24,0
48587,IS,1992,f,15-24,0
48588,IS,1993,f,15-24,0
48589,IS,1994,f,15-24,0
48590,IS,1995,f,15-24,0
48591,IS,1996,f,15-24,1
48592,IS,1997,f,15-24,1
48593,IS,1998,f,15-24,0
48594,IS,1999,f,15-24,0
48595,IS,2000,f,15-24,0
48596,IS,2001,f,15-24,0
48597,IS,2002,f,15-24,0
48598,IS,2003,f,15-24,0
48599,IS,2004,f,15-24,0
48600,IS,2005,f,15-24,0
48601,IS,2006,f,15-24,0
48602,IS,2007,f,15-24,0
48603,IS,2008,f,15-24,0
48604,IT,1980,f,15-24,0
48605,IT,1981,f,15-24,0
48606,IT,1982,f,15-24,0
48607,IT,1983,f,15-24,0
48608,IT,1984,f,15-24,0
48609,IT,1985,f,15-24,0
48610,IT,1986,f,15-24,0
48611,IT,1987,f,15-24,0
48612,IT,1988,f,15-24,0
48613,IT,1989,f,15-24,0
48614,IT,1990,f,15-24,0
48615,IT,1991,f,15-24,0
48616,IT,1992,f,15-24,0
48617,IT,1993,f,15-24,0
48618,IT,1994,f,15-24,0
48619,IT,1995,f,15-24,52
48620,IT,1996,f,15-24,53
48621,IT,1997,f,15-24,74
48622,IT,1998,f,15-24,105
48623,IT,1999,f,15-24,49
48624,IT,2000,f,15-24,38
48625,IT,2001,f,15-24,37
48626,IT,2002,f,15-24,51
48627,IT,2003,f,15-24,63
48628,IT,2004,f,15-24,48
48629,IT,2005,f,15-24,80
48630,IT,2006,f,15-24,88
48631,IT,2007,f,15-24,74
48632,IT,2008,f,15-24,65
48633,JM,1980,f,15-24,0
48634,JM,1981,f,15-24,0
48635,JM,1982,f,15-24,0
48636,JM,1983,f,15-24,0
48637,JM,1984,f,15-24,0
48638,JM,1985,f,15-24,0
48639,JM,1986,f,15-24,0
48640,JM,1987,f,15-24,0
48641,JM,1988,f,15-24,0
48642,JM,1989,f,15-24,0
48643,JM,1990,f,15-24,0
48644,JM,1991,f,15-24,0
48645,JM,1992,f,15-24,0
48646,JM,1993,f,15-24,0
48647,JM,1994,f,15-24,0
48648,JM,1995,f,15-24,7
48649,JM,1996,f,15-24,5
48650,JM,1997,f,15-24,5
48651,JM,1998,f,15-24,8
48652,JM,1999,f,15-24,5
48653,JM,2000,f,15-24,8
48654,JM,2001,f,15-24,2
48655,JM,2002,f,15-24,3
48656,JM,2003,f,15-24,7
48657,JM,2004,f,15-24,4
48658,JM,2005,f,15-24,1
48659,JM,2006,f,15-24,2
48660,JM,2007,f,15-24,5
48661,JM,2008,f,15-24,8
48662,JO,1980,f,15-24,0
48663,JO,1981,f,15-24,0
48664,JO,1982,f,15-24,0
48665,JO,1983,f,15-24,0
48666,JO,1984,f,15-24,0
48667,JO,1985,f,15-24,0
48668,JO,1986,f,15-24,0
48669,JO,1987,f,15-24,0
48670,JO,1988,f,15-24,0
48671,JO,1989,f,15-24,0
48672,JO,1990,f,15-24,0
48673,JO,1991,f,15-24,0
48674,JO,1992,f,15-24,0
48675,JO,1993,f,15-24,0
48676,JO,1994,f,15-24,0
48677,JO,1995,f,15-24,15
48678,JO,1996,f,15-24,8
48679,JO,1997,f,15-24,8
48680,JO,1998,f,15-24,7
48681,JO,1999,f,15-24,8
48682,JO,2000,f,15-24,8
48683,JO,2001,f,15-24,8
48684,JO,2002,f,15-24,9
48685,JO,2003,f,15-24,6
48686,JO,2004,f,15-24,10
48687,JO,2005,f,15-24,6
48688,JO,2006,f,15-24,8
48689,JO,2007,f,15-24,9
48690,JO,2008,f,15-24,20
48691,JP,1980,f,15-24,0
48692,JP,1981,f,15-24,0
48693,JP,1982,f,15-24,0
48694,JP,1983,f,15-24,0
48695,JP,1984,f,15-24,0
48696,JP,1985,f,15-24,0
48697,JP,1986,f,15-24,0
48698,JP,1987,f,15-24,0
48699,JP,1988,f,15-24,0
48700,JP,1989,f,15-24,0
48701,JP,1990,f,15-24,0
48702,JP,1991,f,15-24,0
48703,JP,1992,f,15-24,0
48704,JP,1993,f,15-24,0
48705,JP,1994,f,15-24,0
48706,JP,1995,f,15-24,258
48707,JP,1996,f,15-24,224
48708,JP,1997,f,15-24,248
48709,JP,1998,f,15-24,243
48710,JP,1999,f,15-24,236
48711,JP,2000,f,15-24,222
48712,JP,2001,f,15-24,175
48713,JP,2002,f,15-24,192
48714,JP,2003,f,15-24,203
48715,JP,2004,f,15-24,182
48716,JP,2005,f,15-24,187
48717,JP,2006,f,15-24,179
48718,JP,2007,f,15-24,134
48719,JP,2008,f,15-24,115
48720,KE,1980,f,15-24,0
48721,KE,1981,f,15-24,0
48722,KE,1983,f,15-24,0
48723,KE,1985,f,15-24,0
48724,KE,1986,f,15-24,0
48725,KE,1987,f,15-24,0
48726,KE,1988,f,15-24,0
48727,KE,1989,f,15-24,0
48728,KE,1990,f,15-24,0
48729,KE,1991,f,15-24,0
48730,KE,1992,f,15-24,0
48731,KE,1993,f,15-24,0
48732,KE,1994,f,15-24,0
48733,KE,1995,f,15-24,1802
48734,KE,1996,f,15-24,2290
48735,KE,1997,f,15-24,2573
48736,KE,1998,f,15-24,3315
48737,KE,1999,f,15-24,3850
48738,KE,2000,f,15-24,3916
48739,KE,2001,f,15-24,4116
48740,KE,2002,f,15-24,4542
48741,KE,2003,f,15-24,5003
48742,KE,2004,f,15-24,5458
48743,KE,2005,f,15-24,5144
48744,KE,2006,f,15-24,4953
48745,KE,2007,f,15-24,4594
48746,KE,2008,f,15-24,4355
48747,KG,1980,f,15-24,0
48748,KG,1981,f,15-24,0
48749,KG,1982,f,15-24,0
48750,KG,1983,f,15-24,0
48751,KG,1984,f,15-24,0
48752,KG,1985,f,15-24,0
48753,KG,1986,f,15-24,0
48754,KG,1987,f,15-24,0
48755,KG,1988,f,15-24,0
48756,KG,1989,f,15-24,0
48757,KG,1990,f,15-24,0
48758,KG,1991,f,15-24,0
48759,KG,1992,f,15-24,0
48760,KG,1993,f,15-24,0
48761,KG,1994,f,15-24,0
48762,KG,1995,f,15-24,70
48763,KG,1996,f,15-24,90
48764,KG,1997,f,15-24,115
48765,KG,1998,f,15-24,68
48766,KG,1999,f,15-24,137
48767,KG,2000,f,15-24,128
48768,KG,2001,f,15-24,133
48769,KG,2002,f,15-24,153
48770,KG,2003,f,15-24,178
48771,KG,2004,f,15-24,196
48772,KG,2005,f,15-24,215
48773,KG,2006,f,15-24,228
48774,KG,2007,f,15-24,216
48775,KG,2008,f,15-24,209
48776,KH,1980,f,15-24,0
48777,KH,1981,f,15-24,0
48778,KH,1982,f,15-24,0
48779,KH,1983,f,15-24,0
48780,KH,1984,f,15-24,0
48781,KH,1985,f,15-24,0
48782,KH,1986,f,15-24,0
48783,KH,1987,f,15-24,0
48784,KH,1988,f,15-24,0
48785,KH,1989,f,15-24,0
48786,KH,1990,f,15-24,0
48787,KH,1991,f,15-24,0
48788,KH,1992,f,15-24,0
48789,KH,1993,f,15-24,0
48790,KH,1994,f,15-24,0
48791,KH,1995,f,15-24,388
48792,KH,1996,f,15-24,27
48793,KH,1997,f,15-24,0
48794,KH,1998,f,15-24,367
48795,KH,1999,f,15-24,445
48796,KH,2000,f,15-24,457
48797,KH,2001,f,15-24,455
48798,KH,2002,f,15-24,600
48799,KH,2003,f,15-24,691
48800,KH,2004,f,15-24,658
48801,KH,2005,f,15-24,790
48802,KH,2006,f,15-24,749
48803,KH,2007,f,15-24,749
48804,KH,2008,f,15-24,808
48805,KI,1980,f,15-24,0
48806,KI,1981,f,15-24,0
48807,KI,1982,f,15-24,0
48808,KI,1983,f,15-24,0
48809,KI,1984,f,15-24,0
48810,KI,1985,f,15-24,0
48811,KI,1986,f,15-24,0
48812,KI,1987,f,15-24,0
48813,KI,1988,f,15-24,0
48814,KI,1989,f,15-24,0
48815,KI,1990,f,15-24,0
48816,KI,1991,f,15-24,0
48817,KI,1992,f,15-24,0
48818,KI,1993,f,15-24,0
48819,KI,1994,f,15-24,0
48820,KI,1995,f,15-24,0
48821,KI,1996,f,15-24,3
48822,KI,1997,f,15-24,0
48823,KI,1998,f,15-24,7
48824,KI,1999,f,15-24,9
48825,KI,2000,f,15-24,5
48826,KI,2001,f,15-24,7
48827,KI,2002,f,15-24,15
48828,KI,2003,f,15-24,20
48829,KI,2004,f,15-24,31
48830,KI,2005,f,15-24,22
48831,KI,2006,f,15-24,15
48832,KI,2007,f,15-24,13
48833,KI,2008,f,15-24,33
48834,KM,1988,f,15-24,0
48835,KM,1989,f,15-24,0
48836,KM,1990,f,15-24,0
48837,KM,1991,f,15-24,0
48838,KM,1992,f,15-24,0
48839,KM,1993,f,15-24,0
48840,KM,1994,f,15-24,0
48841,KM,1995,f,15-24,13
48842,KM,1996,f,15-24,7
48843,KM,1997,f,15-24,0
48844,KM,1998,f,15-24,7
48845,KM,1999,f,15-24,0
48846,KM,2000,f,15-24,9
48847,KM,2001,f,15-24,10
48848,KM,2002,f,15-24,11
48849,KM,2003,f,15-24,5
48850,KM,2004,f,15-24,0
48851,KM,2005,f,15-24,10
48852,KM,2006,f,15-24,5
48853,KM,2007,f,15-24,0
48854,KM,2008,f,15-24,6
48855,KN,1980,f,15-24,0
48856,KN,1981,f,15-24,0
48857,KN,1982,f,15-24,0
48858,KN,1983,f,15-24,0
48859,KN,1984,f,15-24,0
48860,KN,1985,f,15-24,0
48861,KN,1986,f,15-24,0
48862,KN,1987,f,15-24,0
48863,KN,1988,f,15-24,0
48864,KN,1989,f,15-24,0
48865,KN,1990,f,15-24,0
48866,KN,1991,f,15-24,0
48867,KN,1992,f,15-24,0
48868,KN,1993,f,15-24,0
48869,KN,1994,f,15-24,0
48870,KN,1995,f,15-24,0
48871,KN,1996,f,15-24,0
48872,KN,1997,f,15-24,0
48873,KN,1998,f,15-24,0
48874,KN,1999,f,15-24,0
48875,KN,2000,f,15-24,0
48876,KN,2001,f,15-24,0
48877,KN,2002,f,15-24,0
48878,KN,2003,f,15-24,0
48879,KN,2004,f,15-24,0
48880,KN,2005,f,15-24,0
48881,KN,2006,f,15-24,0
48882,KN,2007,f,15-24,0
48883,KN,2008,f,15-24,0
48884,KP,1988,f,15-24,0
48885,KP,1996,f,15-24,0
48886,KP,1997,f,15-24,205
48887,KP,1998,f,15-24,11
48888,KP,1999,f,15-24,162
48889,KP,2000,f,15-24,683
48890,KP,2001,f,15-24,690
48891,KP,2002,f,15-24,1049
48892,KP,2003,f,15-24,823
48893,KP,2004,f,15-24,887
48894,KP,2005,f,15-24,1127
48895,KP,2006,f,15-24,725
48896,KP,2007,f,15-24,1233
48897,KP,2008,f,15-24,1259
48898,KR,1980,f,15-24,0
48899,KR,1981,f,15-24,0
48900,KR,1982,f,15-24,0
48901,KR,1983,f,15-24,0
48902,KR,1984,f,15-24,0
48903,KR,1985,f,15-24,0
48904,KR,1986,f,15-24,0
48905,KR,1987,f,15-24,0
48906,KR,1988,f,15-24,0
48907,KR,1989,f,15-24,0
48908,KR,1990,f,15-24,0
48909,KR,1991,f,15-24,0
48910,KR,1992,f,15-24,0
48911,KR,1993,f,15-24,0
48912,KR,1994,f,15-24,0
48913,KR,1995,f,15-24,908
48914,KR,1996,f,15-24,950
48915,KR,1997,f,15-24,790
48916,KR,1998,f,15-24,765
48917,KR,1999,f,15-24,704
48918,KR,2000,f,15-24,546
48919,KR,2001,f,15-24,839
48920,KR,2002,f,15-24,759
48921,KR,2003,f,15-24,681
48922,KR,2004,f,15-24,659
48923,KR,2005,f,15-24,590
48924,KR,2006,f,15-24,579
48925,KR,2007,f,15-24,570
48926,KR,2008,f,15-24,483
48927,KW,1980,f,15-24,0
48928,KW,1981,f,15-24,0
48929,KW,1982,f,15-24,0
48930,KW,1983,f,15-24,0
48931,KW,1984,f,15-24,0
48932,KW,1985,f,15-24,0
48933,KW,1986,f,15-24,0
48934,KW,1987,f,15-24,0
48935,KW,1988,f,15-24,0
48936,KW,1989,f,15-24,0
48937,KW,1990,f,15-24,0
48938,KW,1991,f,15-24,0
48939,KW,1992,f,15-24,0
48940,KW,1993,f,15-24,0
48941,KW,1994,f,15-24,0
48942,KW,1995,f,15-24,8
48943,KW,1996,f,15-24,12
48944,KW,1997,f,15-24,17
48945,KW,1998,f,15-24,13
48946,KW,1999,f,15-24,9
48947,KW,2000,f,15-24,11
48948,KW,2001,f,15-24,13
48949,KW,2002,f,15-24,15
48950,KW,2003,f,15-24,16
48951,KW,2004,f,15-24,14
48952,KW,2005,f,15-24,13
48953,KW,2006,f,15-24,17
48954,KW,2007,f,15-24,26
48955,KW,2008,f,15-24,33
48956,KY,1980,f,15-24,0
48957,KY,1981,f,15-24,0
48958,KY,1982,f,15-24,0
48959,KY,1983,f,15-24,0
48960,KY,1984,f,15-24,0
48961,KY,1985,f,15-24,0
48962,KY,1986,f,15-24,0
48963,KY,1987,f,15-24,0
48964,KY,1988,f,15-24,0
48965,KY,1989,f,15-24,0
48966,KY,1990,f,15-24,0
48967,KY,1991,f,15-24,0
48968,KY,1992,f,15-24,0
48969,KY,1993,f,15-24,0
48970,KY,1995,f,15-24,0
48971,KY,1996,f,15-24,0
48972,KY,1997,f,15-24,0
48973,KY,1998,f,15-24,0
48974,KY,1999,f,15-24,1
48975,KY,2000,f,15-24,0
48976,KY,2001,f,15-24,0
48977,KY,2002,f,15-24,0
48978,KY,2003,f,15-24,0
48979,KY,2004,f,15-24,0
48980,KY,2005,f,15-24,0
48981,KY,2006,f,15-24,0
48982,KY,2007,f,15-24,0
48983,KY,2008,f,15-24,0
48984,KZ,1980,f,15-24,0
48985,KZ,1981,f,15-24,0
48986,KZ,1982,f,15-24,0
48987,KZ,1983,f,15-24,0
48988,KZ,1984,f,15-24,0
48989,KZ,1985,f,15-24,0
48990,KZ,1986,f,15-24,0
48991,KZ,1987,f,15-24,0
48992,KZ,1988,f,15-24,0
48993,KZ,1989,f,15-24,0
48994,KZ,1990,f,15-24,0
48995,KZ,1991,f,15-24,0
48996,KZ,1992,f,15-24,0
48997,KZ,1993,f,15-24,0
48998,KZ,1994,f,15-24,0
48999,KZ,1995,f,15-24,0
49000,KZ,1996,f,15-24,0
49001,KZ,1997,f,15-24,78
49002,KZ,1998,f,15-24,625
49003,KZ,1999,f,15-24,822
49004,KZ,2000,f,15-24,999
49005,KZ,2001,f,15-24,1040
49006,KZ,2002,f,15-24,1035
49007,KZ,2003,f,15-24,0
49008,KZ,2004,f,15-24,844
49009,KZ,2005,f,15-24,751
49010,KZ,2006,f,15-24,741
49011,KZ,2007,f,15-24,782
49012,KZ,2008,f,15-24,710
49013,LA,1980,f,15-24,0
49014,LA,1982,f,15-24,0
49015,LA,1983,f,15-24,0
49016,LA,1984,f,15-24,0
49017,LA,1985,f,15-24,0
49018,LA,1986,f,15-24,0
49019,LA,1987,f,15-24,0
49020,LA,1988,f,15-24,0
49021,LA,1989,f,15-24,0
49022,LA,1990,f,15-24,0
49023,LA,1991,f,15-24,0
49024,LA,1992,f,15-24,0
49025,LA,1993,f,15-24,0
49026,LA,1994,f,15-24,0
49027,LA,1995,f,15-24,49
49028,LA,1996,f,15-24,31
49029,LA,1997,f,15-24,60
49030,LA,1998,f,15-24,59
49031,LA,1999,f,15-24,60
49032,LA,2000,f,15-24,59
49033,LA,2001,f,15-24,51
49034,LA,2002,f,15-24,72
49035,LA,2003,f,15-24,77
49036,LA,2004,f,15-24,72
49037,LA,2005,f,15-24,101
49038,LA,2006,f,15-24,109
49039,LA,2007,f,15-24,126
49040,LA,2008,f,15-24,101
49041,LB,1981,f,15-24,0
49042,LB,1982,f,15-24,0
49043,LB,1983,f,15-24,0
49044,LB,1984,f,15-24,0
49045,LB,1985,f,15-24,0
49046,LB,1986,f,15-24,0
49047,LB,1987,f,15-24,0
49048,LB,1991,f,15-24,0
49049,LB,1992,f,15-24,0
49050,LB,1994,f,15-24,0
49051,LB,1995,f,15-24,16
49052,LB,1996,f,15-24,24
49053,LB,1997,f,15-24,30
49054,LB,1998,f,15-24,23
49055,LB,1999,f,15-24,33
49056,LB,2000,f,15-24,31
49057,LB,2001,f,15-24,25
49058,LB,2002,f,15-24,17
49059,LB,2003,f,15-24,14
49060,LB,2004,f,15-24,18
49061,LB,2005,f,15-24,25
49062,LB,2006,f,15-24,16
49063,LB,2007,f,15-24,17
49064,LB,2008,f,15-24,24
49065,LC,1980,f,15-24,0
49066,LC,1981,f,15-24,0
49067,LC,1982,f,15-24,0
49068,LC,1983,f,15-24,0
49069,LC,1984,f,15-24,0
49070,LC,1985,f,15-24,0
49071,LC,1986,f,15-24,0
49072,LC,1987,f,15-24,0
49073,LC,1988,f,15-24,0
49074,LC,1989,f,15-24,0
49075,LC,1990,f,15-24,0
49076,LC,1991,f,15-24,0
49077,LC,1992,f,15-24,0
49078,LC,1994,f,15-24,0
49079,LC,1995,f,15-24,0
49080,LC,1996,f,15-24,0
49081,LC,1997,f,15-24,1
49082,LC,1998,f,15-24,3
49083,LC,1999,f,15-24,1
49084,LC,2000,f,15-24,1
49085,LC,2001,f,15-24,0
49086,LC,2002,f,15-24,0
49087,LC,2003,f,15-24,1
49088,LC,2004,f,15-24,2
49089,LC,2005,f,15-24,1
49090,LC,2006,f,15-24,0
49091,LC,2007,f,15-24,0
49092,LC,2008,f,15-24,0
49093,LK,1980,f,15-24,0
49094,LK,1981,f,15-24,0
49095,LK,1982,f,15-24,0
49096,LK,1983,f,15-24,0
49097,LK,1984,f,15-24,0
49098,LK,1985,f,15-24,0
49099,LK,1986,f,15-24,0
49100,LK,1987,f,15-24,0
49101,LK,1988,f,15-24,0
49102,LK,1989,f,15-24,0
49103,LK,1990,f,15-24,0
49104,LK,1991,f,15-24,0
49105,LK,1992,f,15-24,0
49106,LK,1993,f,15-24,0
49107,LK,1994,f,15-24,0
49108,LK,1995,f,15-24,207
49109,LK,1996,f,15-24,197
49110,LK,1997,f,15-24,245
49111,LK,1998,f,15-24,228
49112,LK,1999,f,15-24,264
49113,LK,2000,f,15-24,312
49114,LK,2001,f,15-24,296
49115,LK,2002,f,15-24,320
49116,LK,2003,f,15-24,305
49117,LK,2004,f,15-24,263
49118,LK,2005,f,15-24,295
49119,LK,2006,f,15-24,301
49120,LK,2007,f,15-24,279
49121,LK,2008,f,15-24,298
49122,LR,1980,f,15-24,0
49123,LR,1981,f,15-24,0
49124,LR,1982,f,15-24,0
49125,LR,1983,f,15-24,0
49126,LR,1985,f,15-24,0
49127,LR,1986,f,15-24,0
49128,LR,1987,f,15-24,0
49129,LR,1988,f,15-24,0
49130,LR,1992,f,15-24,0
49131,LR,1993,f,15-24,0
49132,LR,1994,f,15-24,0
49133,LR,1995,f,15-24,0
49134,LR,1996,f,15-24,72
49135,LR,1997,f,15-24,0
49136,LR,1998,f,15-24,164
49137,LR,1999,f,15-24,0
49138,LR,2000,f,15-24,140
49139,LR,2001,f,15-24,108
49140,LR,2002,f,15-24,256
49141,LR,2003,f,15-24,148
49142,LR,2004,f,15-24,268
49143,LR,2005,f,15-24,232
